CRASH_RECORD_ID,CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,TRAFFIC_CONTROL_DEVICE,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_TOTAL,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,BEAT_OF_OCCURRENCE,STREET_NAME,LATITUDE,LONGITUDE,DATE_POLICE_NOTIFIED,year
CR00024351,08/10/2022 03:42:00 PM,25,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STOP SIGN/FLASHER,FAILING TO REDUCE SPEED,FAILING TO REDUCE SPEED,0,0,0,0,15,4,8,227,WESTERN AVE,41.946249,-87.740278,08/10/2022 04:19:00 PM,2022
CR00024352,10/31/2019 04:21:00 PM,45,CLEAR,DARKNESS - LIGHTED ROAD,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),YIELD,DISREGARDING TRAFFIC SIGNALS,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,16,5,10,2111,IRVING PARK RD,41.826394,-87.659838,10/31/2019 05:19:00 PM,2019
CR00024353,06/16/2023 07:44:00 AM,35,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STOP SIGN/FLASHER,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED,0,0,2,2,7,6,6,1557,FULLERTON AVE,41.79923,-87.838213,06/16/2023 08:23:00 AM,2023
CR00024354,09/02/2023 02:46:00 PM,25,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),TRAFFIC SIGNAL,FAILING TO REDUCE SPEED,UNABLE TO DETERMINE,0,0,3,3,14,7,9,1093,CALIFORNIA AVE,41.993975,-87.767222,09/02/2023 03:21:00 PM,2023
CR00024355,11/02/2015 05:25:00 PM,25,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,NOT DIVIDED,NO CONTROLS,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,0,0,0,0,17,2,11,1778,CALIFORNIA AVE,41.900548,-87.556313,11/02/2015 07:15:00 PM,2015
CR00024356,08/05/2022 05:29:00 PM,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,NO CONTROLS,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DISREGARDING TRAFFIC SIGNALS,0,0,0,0,17,6,8,2147,CLARK ST,41.833348,-87.822744,08/05/2022 07:04:00 PM,2022
CR00024357,06/07/2017 08:35:00 AM,35,CLOUDY/OVERCAST,DAYLIGHT,FIXED OBJECT,ONE-WAY,YIELD,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,0,0,0,0,8,4,6,1702,ELSTON AVE,41.768039,-87.530233,06/07/2017 08:58:00 AM,2017
CR00024358,05/08/2018 01:30:00 PM,15,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),TRAFFIC SIGNAL,DISTRACTION - FROM INSIDE VEHICLE,NOT APPLICABLE,0,0,0,0,13,3,5,1906,47TH ST,41.739802,-87.720054,05/08/2018 02:18:00 PM,2018
CR00024359,08/02/2017 06:53:00 AM,30,CLEAR,DUSK,ANGLE,NOT DIVIDED,NO CONTROLS,UNABLE TO DETERMINE,DISREGARDING TRAFFIC SIGNALS,0,0,0,0,6,4,8,2438,63RD ST,41.725871,-87.557651,08/02/2017 07:41:00 AM,2017
CR00024360,12/31/2019 08:50:00 AM,30,RAIN,DARKNESS - LIGHTED ROAD,ANGLE,T-INTERSECTION,STOP SIGN/FLASHER,UNABLE TO DETERMINE,DISREGARDING TRAFFIC SIGNALS,0,0,1,1,8,3,12,1964,79TH ST,41.860629,-87.683315,12/31/2019 10:29:00 AM,2019
CR00024361,05/09/2024 02:20:00 PM,40,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,NO CONTROLS,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,0,0,0,0,14,5,5,1495,CICERO AVE,41.731235,-87.548891,05/09/2024 03:44:00 PM,2024
CR00024362,11/17/2024 08:58:00 AM,35,SNOW,DARKNESS - LIGHTED ROAD,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),NO CONTROLS,UNABLE TO DETERMINE,NOT APPLICABLE,0,0,0,0,8,1,11,1805,CALIFORNIA AVE,41.974782,-87.561708,11/17/2024 10:28:00 AM,2024
CR00024363,07/02/2020 10:52:00 AM,35,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,NO CONTROLS,WEATHER,UNABLE TO DETERMINE,0,0,0,0,10,5,7,910,PULASKI RD,41.920469,-87.599016,07/02/2020 11:16:00 AM,2020
CR00024364,04/23/2023 09:54:00 AM,15,CLEAR,DARKNESS - LIGHTED ROAD,PEDESTRIAN,NOT DIVIDED,STOP SIGN/FLASHER,IMPROPER OVERTAKING/PASSING,IMPROPER LANE USAGE,0,0,0,0,9,1,4,1350,47TH ST,41.986948,-87.700774,04/23/2023 11:07:00 AM,2023
CR00024365,03/31/2022 10:27:00 AM,30,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),NO CONTROLS,UNABLE TO DETERMINE,FAILING TO REDUCE SPEED,0,0,0,0,10,5,3,429,MICHIGAN AVE,41.746599,-87.500083,03/31/2022 11:34:00 AM,2022
CR00024366,12/09/2022 06:03:00 PM,40,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,NO CONTROLS,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DISTRACTION - FROM INSIDE VEHICLE,0,0,0,0,18,6,12,1106,ROOSEVELT RD,41.871325,-87.780632,12/09/2022 06:40:00 PM,2022
CR00024367,03/06/2021 05:23:00 PM,20,CLOUDY/OVERCAST,DARKNESS - LIGHTED ROAD,ANGLE,NOT DIVIDED,NO CONTROLS,UNABLE TO DETERMINE,FOLLOWING TOO CLOSELY,0,2,1,3,17,7,3,1075,STONY ISLAND AVE,41.806278,-87.755161,03/06/2021 06:59:00 PM,2021
CR00024368,06/29/2024 07:44:00 AM,20,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),NO CONTROLS,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,0,0,0,0,7,7,6,1393,FULLERTON AVE,41.848813,-87.763676,06/29/2024 08:20:00 AM,2024
CR00024369,03/17/2020 08:50:00 AM,15,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,0,0,0,0,8,3,3,2126,OGDEN AVE,41.864711,-87.831291,03/17/2020 09:06:00 AM,2020
CR00024370,04/22/2022 05:43:00 PM,30,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,NO CONTROLS,IMPROPER LANE USAGE,UNABLE TO DETERMINE,0,0,0,0,17,6,4,2226,PULASKI RD,41.929423,-87.548673,04/22/2022 05:44:00 PM,2022
CR00024371,02/16/2020 12:59:00 AM,35,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),TRAFFIC SIGNAL,UNABLE TO DETERMINE,IMPROPER LANE USAGE,0,0,2,2,0,1,2,1759,LAKE SHORE DR,41.738674,-87.509848,02/16/2020 01:06:00 AM,2020
CR00024372,03/12/2019 02:24:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,NO CONTROLS,DISTRACTION - FROM INSIDE VEHICLE,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,14,3,3,476,WESTERN AVE,41.980522,-87.576638,03/12/2019 03:01:00 PM,2019
CR00024373,09/19/2017 12:48:00 PM,30,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),NO CONTROLS,IMPROPER LANE USAGE,IMPROPER LANE USAGE,0,0,0,0,12,3,9,451,DIVISION ST,41.944853,-87.573737,09/19/2017 01:10:00 PM,2017
CR00024374,08/06/2016 02:59:00 PM,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,NO CONTROLS,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER OVERTAKING/PASSING,0,0,0,0,14,7,8,771,OGDEN AVE,41.972951,-87.604924,08/06/2016 03:12:00 PM,2016
CR00024375,12/13/2021 06:33:00 PM,15,FOG/SMOKE/HAZE,DARKNESS - LIGHTED ROAD,SIDESWIPE SAME DIRECTION,NOT DIVIDED,TRAFFIC SIGNAL,FAILING TO REDUCE SPEED,IMPROPER LANE USAGE,0,0,2,2,18,2,12,305,DAMEN AVE,41.831258,-87.677667,12/13/2021 07:05:00 PM,2021
CR00024376,03/14/2020 05:02:00 AM,30,CLEAR,DARKNESS - LIGHTED ROAD,PARKED MOTOR VEHICLE,ONE-WAY,STOP SIGN/FLASHER,DISTRACTION - FROM INSIDE VEHICLE,NOT APPLICABLE,0,0,1,1,5,7,3,2295,63RD ST,41.738034,-87.748218,03/14/2020 05:40:00 AM,2020
CR00024377,03/25/2017 08:20:00 AM,25,CLOUDY/OVERCAST,DARKNESS - LIGHTED ROAD,TURNING,FOUR WAY,NO CONTROLS,IMPROPER LANE USAGE,WEATHER,0,0,0,0,8,7,3,1067,CICERO AVE,41.927695,-87.561214,03/25/2017 09:19:00 AM,2017
CR00024378,05/09/2022 10:50:00 AM,20,RAIN,DAYLIGHT,ANGLE,NOT DIVIDED,UNKNOWN,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,0,0,0,0,10,2,5,378,63RD ST,41.756626,-87.677589,05/09/2022 12:05:00 PM,2022
CR00024379,03/19/2022 11:00:00 AM,35,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,TRAFFIC SIGNAL,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,0,0,3,3,11,7,3,1546,OGDEN AVE,41.999239,-87.751458,03/19/2022 12:27:00 PM,2022
CR00024380,09/01/2022 11:38:00 AM,35,CLEAR,DARKNESS - LIGHTED ROAD,TURNING,ONE-WAY,TRAFFIC SIGNAL,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,0,0,0,0,11,5,9,2025,CICERO AVE,41.89666,-87.578441,09/01/2022 12:33:00 PM,2022
CR00024381,07/21/2016 10:12:00 AM,30,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,NOT DIVIDED,UNKNOWN,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FOLLOWING TOO CLOSELY,0,0,0,0,10,5,7,1229,PULASKI RD,41.884152,-87.511999,07/21/2016 10:15:00 AM,2016
CR00024382,02/19/2018 12:58:00 PM,35,CLEAR,DAYLIGHT,REAR END,T-INTERSECTION,YIELD,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,12,2,2,1882,CLARK ST,41.808154,-87.665588,02/19/2018 02:33:00 PM,2018
CR00024383,03/08/2021 04:24:00 PM,15,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN BARRIER,TRAFFIC SIGNAL,IMPROPER OVERTAKING/PASSING,FOLLOWING TOO CLOSELY,0,0,0,0,16,2,3,2377,LAKE SHORE DR,41.723866,-87.578757,03/08/2021 05:44:00 PM,2021
CR00024384,05/15/2016 04:58:00 AM,35,CLOUDY/OVERCAST,DAWN,PARKED MOTOR VEHICLE,FOUR WAY,NO CONTROLS,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,0,0,0,0,4,1,5,1727,KEDZIE AVE,41.844614,-87.584324,05/15/2016 06:32:00 AM,2016
CR00024385,04/09/2022 12:18:00 PM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STOP SIGN/FLASHER,WEATHER,NOT APPLICABLE,0,0,0,0,12,7,4,869,ARCHER AVE,41.982504,-87.598441,04/09/2022 12:37:00 PM,2022
CR00024386,07/01/2017 07:24:00 AM,35,CLEAR,DARKNESS,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),NO CONTROLS,DISREGARDING TRAFFIC SIGNALS,IMPROPER LANE USAGE,0,2,1,3,7,7,7,1159,79TH ST,41.819281,-87.754093,07/01/2017 08:33:00 AM,2017
CR00024387,11/30/2015 07:21:00 AM,35,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,NO CONTROLS,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,0,0,0,7,2,11,1435,KEDZIE AVE,41.969429,-87.741825,11/30/2015 08:53:00 AM,2015
CR00024388,04/15/2024 12:55:00 AM,20,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STOP SIGN/FLASHER,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FOLLOWING TOO CLOSELY,0,0,0,0,0,2,4,370,BROADWAY,41.914492,-87.576452,04/15/2024 01:10:00 AM,2024
CR00024389,08/24/2015 05:06:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STOP SIGN/FLASHER,UNABLE TO DETERMINE,IMPROPER LANE USAGE,0,0,0,0,17,2,8,836,DAMEN AVE,41.713133,-87.511477,08/24/2015 07:00:00 PM,2015
CR00024390,05/09/2021 04:33:00 AM,25,CLEAR,DAYLIGHT,REAR END,ONE-WAY,NO CONTROLS,FOLLOWING TOO CLOSELY,DISREGARDING TRAFFIC SIGNALS,0,0,0,0,4,1,5,469,BROADWAY,41.818306,-87.533229,05/09/2021 06:01:00 AM,2021
CR00024391,04/11/2023 06:07:00 PM,20,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,NOT DIVIDED,YIELD,IMPROPER LANE USAGE,FAILING TO YIELD RIGHT-OF-WAY,0,0,1,1,18,3,4,836,47TH ST,41.974916,-87.841833,04/11/2023 06:22:00 PM,2023
CR00024392,10/15/2018 03:02:00 PM,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,TRAFFIC SIGNAL,UNABLE TO DETERMINE,IMPROPER LANE USAGE,0,0,0,0,15,2,10,1872,47TH ST,41.964985,-87.812815,10/15/2018 04:09:00 PM,2018
CR00024393,03/23/2024 07:26:00 PM,15,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,TRAFFIC SIGNAL,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,0,1,3,4,19,7,3,210,HALSTED ST,41.742311,-87.676187,03/23/2024 08:37:00 PM,2024
CR00024394,01/10/2019 07:50:00 AM,20,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,NO CONTROLS,DISREGARDING TRAFFIC SIGNALS,FOLLOWING TOO CLOSELY,0,0,0,0,7,5,1,1152,63RD ST,41.75075,-87.665989,01/10/2019 08:37:00 AM,2019
CR00024395,01/08/2016 10:24:00 AM,35,CLEAR,DUSK,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),NO CONTROLS,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,0,0,3,3,10,6,1,647,STATE ST,41.76003,-87.654941,01/08/2016 12:17:00 PM,2016
CR00024396,03/27/2018 11:59:00 AM,40,CLEAR,DARKNESS,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STOP SIGN/FLASHER,DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,0,0,0,0,11,3,3,2062,HALSTED ST,41.734169,-87.84774,03/27/2018 01:18:00 PM,2018
CR00024397,01/04/2016 01:43:00 PM,20,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,TRAFFIC SIGNAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,0,0,0,13,2,1,2495,KEDZIE AVE,41.767104,-87.563391,01/04/2016 01:44:00 PM,2016
CR00024398,11/29/2021 07:28:00 PM,20,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,UNKNOWN,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,0,0,0,0,19,2,11,1254,ELSTON AVE,41.83352,-87.57636,11/29/2021 08:24:00 PM,2021
CR00024399,09/05/2015 01:01:00 PM,15,RAIN,DUSK,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STOP SIGN/FLASHER,UNABLE TO DETERMINE,FOLLOWING TOO CLOSELY,0,0,0,0,13,7,9,1593,PULASKI RD,41.743582,-87.84454,09/05/2015 02:37:00 PM,2015
CR00024400,03/13/2023 12:50:00 PM,30,CLEAR,DAYLIGHT,REAR END,T-INTERSECTION,NO CONTROLS,IMPROPER LANE USAGE,UNABLE TO DETERMINE,0,1,2,3,12,2,3,1184,CICERO AVE,41.788624,-87.728055,03/13/2023 01:51:00 PM,2023
CR00024401,06/20/2020 07:10:00 PM,25,CLEAR,DAWN,TURNING,NOT DIVIDED,STOP SIGN/FLASHER,IMPROPER LANE USAGE,FOLLOWING TOO CLOSELY,0,0,0,0,19,7,6,798,IRVING PARK RD,41.86358,-87.665238,06/20/2020 07:49:00 PM,2020
CR00024402,05/13/2024 03:43:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STOP SIGN/FLASHER,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,0,1,3,4,3,2,5,254,DIVISION ST,41.918811,-87.77768,05/13/2024 05:40:00 AM,2024
CR00024403,05/02/2018 11:13:00 AM,35,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),NO CONTROLS,WEATHER,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,11,4,5,1447,PULASKI RD,41.82383,-87.552668,05/02/2018 12:10:00 PM,2018
CR00024404,10/16/2021 04:13:00 PM,35,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),NO CONTROLS,FOLLOWING TOO CLOSELY,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,16,7,10,1268,WESTERN AVE,41.929512,-87.616229,10/16/2021 06:03:00 PM,2021
CR00024405,07/05/2019 07:17:00 AM,30,RAIN,DAYLIGHT,TURNING,T-INTERSECTION,TRAFFIC SIGNAL,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED,0,0,0,0,7,6,7,963,MILWAUKEE AVE,41.834317,-87.640306,07/05/2019 08:49:00 AM,2019
CR00024406,01/20/2023 03:29:00 AM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,TRAFFIC SIGNAL,FAILING TO REDUCE SPEED,IMPROPER LANE USAGE,0,0,0,0,3,6,1,780,KEDZIE AVE,41.86461,-87.572843,01/20/2023 05:09:00 AM,2023
CR00024407,03/20/2016 09:24:00 AM,30,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,NO CONTROLS,UNABLE TO DETERMINE,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,9,1,3,1080,CALIFORNIA AVE,41.757619,-87.619469,03/20/2016 11:24:00 AM,2016
CR00024408,03/23/2018 08:27:00 AM,20,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STOP SIGN/FLASHER,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,0,0,0,0,8,6,3,1471,OGDEN AVE,41.791526,-87.626264,03/23/2018 10:04:00 AM,2018
CR00024409,04/25/2022 04:25:00 AM,40,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,TRAFFIC SIGNAL,UNABLE TO DETERMINE,NOT APPLICABLE,0,0,0,0,4,2,4,1801,HALSTED ST,41.755746,-87.518794,04/25/2022 05:43:00 AM,2022
CR00024410,11/07/2020 04:05:00 PM,15,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,ONE-WAY,TRAFFIC SIGNAL,WEATHER,UNABLE TO DETERMINE,0,0,0,0,16,7,11,272,WESTERN AVE,41.878024,-87.616524,11/07/2020 05:14:00 PM,2020
CR00024411,10/21/2016 02:26:00 AM,20,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,NOT DIVIDED,NO CONTROLS,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,0,0,0,0,2,6,10,838,MILWAUKEE AVE,41.741291,-87.744647,10/21/2016 02:56:00 AM,2016
CR00024412,10/11/2024 03:24:00 PM,30,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STOP SIGN/FLASHER,UNABLE TO DETERMINE,NOT APPLICABLE,0,2,0,2,15,6,10,1135,LAKE SHORE DR,41.829811,-87.72296,10/11/2024 03:50:00 PM,2024
CR00024413,05/24/2016 06:47:00 PM,40,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STOP SIGN/FLASHER,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,18,3,5,2416,HALSTED ST,41.807156,-87.725731,05/24/2016 07:25:00 PM,2016
CR00024414,02/02/2017 09:45:00 PM,35,CLOUDY/OVERCAST,DARKNESS - LIGHTED ROAD,REAR END,NOT DIVIDED,STOP SIGN/FLASHER,FAILING TO REDUCE SPEED,NOT APPLICABLE,0,0,0,0,21,5,2,1501,CLARK ST,41.838951,-87.696566,02/02/2017 10:28:00 PM,2017
CR00024415,12/13/2018 03:28:00 AM,30,CLOUDY/OVERCAST,DARKNESS - LIGHTED ROAD,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),TRAFFIC SIGNAL,FAILING TO REDUCE SPEED,UNABLE TO DETERMINE,0,0,1,1,3,5,12,2103,ROOSEVELT RD,41.87762,-87.833145,12/13/2018 05:26:00 AM,2018
CR00024416,04/13/2018 05:28:00 AM,30,SNOW,DUSK,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),NO CONTROLS,DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,0,0,0,0,5,6,4,1914,CICERO AVE,41.732633,-87.587693,04/13/2018 06:20:00 AM,2018
CR00024417,08/19/2016 02:32:00 AM,35,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,TRAFFIC SIGNAL,UNABLE TO DETERMINE,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,2,6,8,1757,HALSTED ST,41.826622,-87.595776,08/19/2016 04:20:00 AM,2016
CR00024418,05/12/2015 06:24:00 PM,30,CLEAR,DUSK,REAR TO FRONT,FOUR WAY,STOP SIGN/FLASHER,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,0,0,0,0,18,3,5,2115,63RD ST,41.875822,-87.539563,05/12/2015 07:17:00 PM,2015
CR00024419,05/29/2022 07:39:00 AM,25,CLOUDY/OVERCAST,DAYLIGHT,REAR END,ONE-WAY,NO CONTROLS,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER OVERTAKING/PASSING,0,0,0,0,7,1,5,2254,PULASKI RD,41.794287,-87.692343,05/29/2022 08:25:00 AM,2022
CR00024420,01/06/2023 09:13:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),NO CONTROLS,UNABLE TO DETERMINE,FAILING TO REDUCE SPEED,0,0,0,0,9,6,1,1890,63RD ST,41.776703,-87.685404,01/06/2023 09:46:00 AM,2023
CR00024421,02/28/2015 09:25:00 PM,25,CLEAR,DARKNESS - LIGHTED ROAD,PARKED MOTOR VEHICLE,FOUR WAY,STOP SIGN/FLASHER,FAILING TO YIELD RIGHT-OF-WAY,WEATHER,0,0,1,1,21,7,2,1083,HALSTED ST,41.807321,-87.764174,02/28/2015 10:23:00 PM,2015
CR00024422,03/20/2018 04:54:00 PM,35,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,NO CONTROLS,DISTRACTION - FROM INSIDE VEHICLE,IMPROPER LANE USAGE,0,0,0,0,16,3,3,1690,PULASKI RD,41.770153,-87.586194,03/20/2018 05:33:00 PM,2018
CR00024423,11/09/2019 08:29:00 PM,35,RAIN,DUSK,REAR END,DIVIDED - W/MEDIAN BARRIER,NO CONTROLS,DISTRACTION - FROM INSIDE VEHICLE,UNABLE TO DETERMINE,0,0,1,1,20,7,11,681,BROADWAY,41.950245,-87.817282,11/09/2019 09:44:00 PM,2019
CR00024424,02/14/2020 05:54:00 PM,35,CLOUDY/OVERCAST,DARKNESS - LIGHTED ROAD,ANGLE,NOT DIVIDED,NO CONTROLS,UNABLE TO DETERMINE,NOT APPLICABLE,0,0,0,0,17,6,2,415,DIVISION ST,41.991943,-87.523518,02/14/2020 06:35:00 PM,2020
CR00024425,03/27/2017 08:50:00 PM,30,CLEAR,DARKNESS - LIGHTED ROAD,REAR TO FRONT,DIVIDED - W/MEDIAN (NOT RAISED),STOP SIGN/FLASHER,DISREGARDING TRAFFIC SIGNALS,IMPROPER LANE USAGE,0,0,1,1,20,2,3,1710,ASHLAND AVE,41.826973,-87.682337,03/27/2017 09:03:00 PM,2017
CR00024426,02/09/2021 08:27:00 AM,35,SNOW,DAYLIGHT,REAR END,NOT DIVIDED,TRAFFIC SIGNAL,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,0,0,0,0,8,3,2,1283,STATE ST,41.99845,-87.830937,02/09/2021 10:11:00 AM,2021
CR00024427,06/28/2018 01:51:00 PM,35,CLEAR,DARKNESS,REAR END,NOT DIVIDED,UNKNOWN,WEATHER,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,13,5,6,2388,ARCHER AVE,41.979734,-87.639913,06/28/2018 03:03:00 PM,2018
CR00024428,02/16/2022 11:17:00 AM,15,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,TRAFFIC SIGNAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,0,1,1,11,4,2,797,BROADWAY,41.714481,-87.767788,02/16/2022 12:09:00 PM,2022
CR00024429,05/19/2015 05:00:00 PM,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),TRAFFIC SIGNAL,WEATHER,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,0,0,0,0,17,3,5,1485,ASHLAND AVE,41.825912,-87.686376,05/19/2015 05:52:00 PM,2015
CR00024430,11/26/2023 01:19:00 PM,15,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,NO CONTROLS,DISTRACTION - FROM INSIDE VEHICLE,DISTRACTION - FROM INSIDE VEHICLE,0,0,0,0,13,1,11,1052,WESTERN AVE,41.905915,-87.806546,11/26/2023 01:24:00 PM,2023
CR00024431,03/30/2017 07:39:00 AM,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,TRAFFIC SIGNAL,IMPROPER LANE USAGE,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,7,5,3,1353,79TH ST,41.928476,-87.835449,03/30/2017 08:12:00 AM,2017
CR00024432,07/31/2015 11:13:00 AM,45,CLEAR,DAYLIGHT,TURNING,ONE-WAY,NO CONTROLS,FAILING TO YIELD RIGHT-OF-WAY,FOLLOWING TOO CLOSELY,0,0,0,0,11,6,7,750,79TH ST,41.773636,-87.712472,07/31/2015 01:08:00 PM,2015
